17.4
SSSSS  0.000 g              14:21:07
SSSSS  0.000 g              14:21:07
SSSSS -0.040 g              14:21:07
SSSSS -0.040 g              14:21:07
SSSSS -0.020 g              14:21:08
SSSSS  0.000 g              14:21:08
SSSSS  0.180 g              14:21:08
SSSSS  0.340 g              14:21:08
SSSSS -0.400 g              14:21:08
SSSSS -1.040 g              14:21:08
SSSSS -0.230 g              14:21:08
SSSSS  0.680 g              14:21:08
SSSSS  0.320 g              14:21:09
SSSSS -0.340 g              14:21:09
SSSSS -0.260 g              14:21:09
SSSSS  0.150 g              14:21:09
SSSSS  0.160 g              14:21:09
SSSSS -0.060 g              14:21:09
SSSSS -0.110 g              14:21:09
SSSSS -0.010 g              14:21:10
SSSSS  0.020 g              14:21:10
SSSSS -0.010 g              14:21:10
SSSSS  0.000 g              14:21:10
SSSSS  0.000 g              14:21:10
SSSSS  0.000 g              14:21:10
SSSSS -0.010 g              14:21:10
SSSSS  0.000 g              14:21:10
SSSSS -0.009 g              14:21:11
SSSSS -0.015 g              14:21:11
SSSSS -0.012 g              14:21:11
SSSSS -0.015 g              14:21:11
SSSSS -0.017 g              14:21:11
SSSSS -0.013 g              14:21:11
SSSSS -0.011 g              14:21:11
SSSSS -0.012 g              14:21:12
SSSSS -0.012 g              14:21:12
SSSSS -0.007 g              14:21:12
SSSSS -0.004 g              14:21:12
SSSSS -0.006 g              14:21:12
SSSSS -0.003 g              14:21:12
SSSSS -0.003 g              14:21:12
SSSSS -0.004 g              14:21:12
SSSSS -0.004 g              14:21:13
SSSSS -0.005 g              14:21:13
SSSSS -0.006 g              14:21:13
SSSSS -0.011 g              14:21:13
SSSSS -0.015 g              14:21:13
SSSSS -0.016 g              14:21:13
SSSSS -0.017 g              14:21:13
SSSSS -0.017 g              14:21:14
SSSSS -0.017 g              14:21:14
SSSSS -0.016 g              14:21:14
SSSSS -0.012 g              14:21:14
SSSSS -0.010 g              14:21:14
SSSSS -0.005 g              14:21:14
SSSSS -0.004 g              14:21:14
SSSSS -0.003 g              14:21:14
SSSSS -0.001 g              14:21:15
SSSSS -0.002 g              14:21:15
SSSSS  0.001 g              14:21:15
SSSSS  0.010 g              14:21:15
SSSSS  0.020 g              14:21:15
SSSSS  0.020 g              14:21:15
SSSSS  0.030 g              14:21:15
