17.4
SSSSS  0.004 g              13:38:17
SSSSS  0.003 g              13:38:17
SSSSS  0.060 g              13:38:18
SSSSS  0.670 g              13:38:18
SSSSS  1.180 g              13:38:18
SSSSS  0.250 g              13:38:18
SSSSS -0.890 g              13:38:18
SSSSS -0.640 g              13:38:18
SSSSS  0.680 g              13:38:18
SSSSS  0.970 g              13:38:18
SSSSS -0.260 g              13:38:19
SSSSS -0.640 g              13:38:19
SSSSS  0.330 g              13:38:19
SSSSS  0.790 g              13:38:19
SSSSS  0.180 g              13:38:19
SSSSS -0.340 g              13:38:19
SSSSS -0.160 g              13:38:19
SSSSS  0.180 g              13:38:20
SSSSS  0.170 g              13:38:20
SSSSS -0.040 g              13:38:20
SSSSS -0.080 g              13:38:20
SSSSS  0.000 g              13:38:20
SSSSS  0.010 g              13:38:20
SSSSS -0.030 g              13:38:20
SSSSS  0.050 g              13:38:20
SSSSS  1.120 g              13:38:21
SSSSS  2.660 g              13:38:21
SSSSS  2.690 g              13:38:21
SSSSS  1.780 g              13:38:21
SSSSS  1.430 g              13:38:21
SSSSS  1.340 g              13:38:21
SSSSS  0.950 g              13:38:21
SSSSS  0.590 g              13:38:22
SSSSS  0.620 g              13:38:22
SSSSS  0.960 g              13:38:22
SSSSS  1.310 g              13:38:22
SSSSS  1.610 g              13:38:22
SSSSS  2.020 g              13:38:22
SSSSS  2.420 g              13:38:22
SSSSS  2.660 g              13:38:22
SSSSS  2.750 g              13:38:23
SSSSS  2.890 g              13:38:23
SSSSS  3.130 g              13:38:23
SSSSS  3.360 g              13:38:23
SSSSS  3.390 g              13:38:23
SSSSS  3.340 g              13:38:23
SSSSS  3.400 g              13:38:23
SSSSS  3.530 g              13:38:24
SSSSS  3.590 g              13:38:24
SSSSS  3.590 g              13:38:24
SSSSS  3.630 g              13:38:24
SSSSS  3.680 g              13:38:24
SSSSS  3.710 g              13:38:24
SSSSS  3.750 g              13:38:24
SSSSS  3.830 g              13:38:24
SSSSS  3.930 g              13:38:25
SSSSS  4.000 g              13:38:25
SSSSS  4.050 g              13:38:25
SSSSS  4.110 g              13:38:25
SSSSS  4.190 g              13:38:25
SSSSS  4.270 g              13:38:25
SSSSS  4.330 g              13:38:25
SSSSS  4.370 g              13:38:26
SSSSS  4.400 g              13:38:26
SSSSS  4.440 g              13:38:26
SSSSS  4.480 g              13:38:26
SSSSS  4.540 g              13:38:26
SSSSS  4.670 g              13:38:26
SSSSS  4.800 g              13:38:26
SSSSS  4.830 g              13:38:26
SSSSS  4.840 g              13:38:27
SSSSS  4.900 g              13:38:27
SSSSS  5.010 g              13:38:27
SSSSS  5.090 g              13:38:27
SSSSS  5.140 g              13:38:27
SSSSS  5.200 g              13:38:27
SSSSS  5.260 g              13:38:27
SSSSS  5.320 g              13:38:28
SSSSS  5.360 g              13:38:28
SSSSS  5.380 g              13:38:28
SSSSS  5.430 g              13:38:28
SSSSS  5.490 g              13:38:28
SSSSS  5.530 g              13:38:28
SSSSS  5.550 g              13:38:28
SSSSS  5.570 g              13:38:28
SSSSS  5.590 g              13:38:29
SSSSS  5.620 g              13:38:29
SSSSS  5.640 g              13:38:29
SSSSS  5.670 g              13:38:29
SSSSS  5.700 g              13:38:29
SSSSS  5.730 g              13:38:29
SSSSS  5.760 g              13:38:29
SSSSS  5.790 g              13:38:30
SSSSS  5.870 g              13:38:30
SSSSS  5.980 g              13:38:30
SSSSS  6.040 g              13:38:30
SSSSS  6.050 g              13:38:30
SSSSS  6.080 g              13:38:30
SSSSS  6.140 g              13:38:30
SSSSS  6.180 g              13:38:30
SSSSS  6.200 g              13:38:31
SSSSS  6.230 g              13:38:31
SSSSS  6.260 g              13:38:31
SSSSS  6.290 g              13:38:31
SSSSS  6.310 g              13:38:31
SSSSS  6.340 g              13:38:31
SSSSS  6.380 g              13:38:31
SSSSS  6.420 g              13:38:32
SSSSS  6.440 g              13:38:32
SSSSS  6.460 g              13:38:32
SSSSS  6.500 g              13:38:32
SSSSS  6.540 g              13:38:32
SSSSS  6.580 g              13:38:32
SSSSS  6.600 g              13:38:32
SSSSS  6.630 g              13:38:32
SSSSS  6.660 g              13:38:33
SSSSS  6.690 g              13:38:33
SSSSS  6.710 g              13:38:33
SSSSS  6.730 g              13:38:33
SSSSS  6.770 g              13:38:33
SSSSS  6.790 g              13:38:33
SSSSS  6.820 g              13:38:33
SSSSS  6.840 g              13:38:34
SSSSS  6.870 g              13:38:34
SSSSS  6.890 g              13:38:34
SSSSS  6.910 g              13:38:34
SSSSS  6.940 g              13:38:34
SSSSS  6.970 g              13:38:34
SSSSS  7.020 g              13:38:34
SSSSS  7.080 g              13:38:34
SSSSS  7.100 g              13:38:35
SSSSS  7.120 g              13:38:35
SSSSS  7.140 g              13:38:35
SSSSS  7.160 g              13:38:35
SSSSS  7.180 g              13:38:35
SSSSS  7.190 g              13:38:35
SSSSS  7.200 g              13:38:35
SSSSS  7.230 g              13:38:36
SSSSS  7.250 g              13:38:36
SSSSS  7.270 g              13:38:36
SSSSS  7.290 g              13:38:36
SSSSS  7.310 g              13:38:36
SSSSS  7.330 g              13:38:36
SSSSS  7.340 g              13:38:36
SSSSS  7.360 g              13:38:36
SSSSS  7.380 g              13:38:37
SSSSS  7.400 g              13:38:37
SSSSS  7.420 g              13:38:37
SSSSS  7.430 g              13:38:37
SSSSS  7.450 g              13:38:37
SSSSS  7.460 g              13:38:37
SSSSS  7.470 g              13:38:37
SSSSS  7.490 g              13:38:38
SSSSS  7.500 g              13:38:38
SSSSS  7.520 g              13:38:38
SSSSS  7.540 g              13:38:38
SSSSS  7.550 g              13:38:38
SSSSS  7.560 g              13:38:38
SSSSS  7.570 g              13:38:38
SSSSS  7.580 g              13:38:38
SSSSS  7.600 g              13:38:39
SSSSS  7.620 g              13:38:39
SSSSS  7.630 g              13:38:39
SSSSS  7.640 g              13:38:39
SSSSS  7.650 g              13:38:39
SSSSS  7.670 g              13:38:39
SSSSS  7.680 g              13:38:39
SSSSS  7.690 g              13:38:40
SSSSS  7.700 g              13:38:40
SSSSS  7.710 g              13:38:40
SSSSS  7.720 g              13:38:40
SSSSS  7.730 g              13:38:40
SSSSS  7.750 g              13:38:40
SSSSS  7.760 g              13:38:40
SSSSS  7.760 g              13:38:40
SSSSS  7.770 g              13:38:41
SSSSS  7.780 g              13:38:41
SSSSS  7.800 g              13:38:41
SSSSS  7.810 g              13:38:41
SSSSS  7.820 g              13:38:41
SSSSS  7.830 g              13:38:41
SSSSS  7.840 g              13:38:41
SSSSS  7.850 g              13:38:42
SSSSS  7.860 g              13:38:42
SSSSS  7.870 g              13:38:42
SSSSS  7.880 g              13:38:42
SSSSS  7.890 g              13:38:42
SSSSS  7.890 g              13:38:42
SSSSS  7.900 g              13:38:42
SSSSS  7.920 g              13:38:42
SSSSS  7.920 g              13:38:43
SSSSS  7.930 g              13:38:43
SSSSS  7.940 g              13:38:43
SSSSS  7.950 g              13:38:43
SSSSS  7.960 g              13:38:43
SSSSS  7.970 g              13:38:43
SSSSS  7.980 g              13:38:43
SSSSS  7.990 g              13:38:44
SSSSS  8.000 g              13:38:44
SSSSS  8.010 g              13:38:44
SSSSS  8.020 g              13:38:44
SSSSS  8.030 g              13:38:44
SSSSS  8.030 g              13:38:44
SSSSS  8.050 g              13:38:44
SSSSS  8.050 g              13:38:44
SSSSS  8.060 g              13:38:45
SSSSS  8.070 g              13:38:45
SSSSS  8.080 g              13:38:45
SSSSS  8.090 g              13:38:45
SSSSS  8.090 g              13:38:45
SSSSS  8.100 g              13:38:45
SSSSS  8.110 g              13:38:45
SSSSS  8.120 g              13:38:46
SSSSS  8.120 g              13:38:46
SSSSS  8.130 g              13:38:46
SSSSS  8.140 g              13:38:46
SSSSS  8.140 g              13:38:46
SSSSS  8.150 g              13:38:46
SSSSS  8.150 g              13:38:46
SSSSS  8.160 g              13:38:46
SSSSS  8.170 g              13:38:47
SSSSS  8.180 g              13:38:47
SSSSS  8.170 g              13:38:47
SSSSS  8.180 g              13:38:47
SSSSS  8.200 g              13:38:47
SSSSS  8.210 g              13:38:47
SSSSS  8.210 g              13:38:47
SSSSS  8.210 g              13:38:48
SSSSS  8.220 g              13:38:48
SSSSS  8.230 g              13:38:48
SSSSS  8.230 g              13:38:48
SSSSS  8.240 g              13:38:48
SSSSS  8.240 g              13:38:48
SSSSS  8.250 g              13:38:48
SSSSS  8.250 g              13:38:48
SSSSS  8.260 g              13:38:49
SSSSS  8.260 g              13:38:49
SSSSS  8.270 g              13:38:49
SSSSS  8.270 g              13:38:49
SSSSS  8.280 g              13:38:49
SSSSS  8.280 g              13:38:49
SSSSS  8.290 g              13:38:49
SSSSS  8.290 g              13:38:50
SSSSS  8.300 g              13:38:50
SSSSS  8.300 g              13:38:50
SSSSS  8.300 g              13:38:50
SSSSS  8.310 g              13:38:50
SSSSS  8.310 g              13:38:50
SSSSS  8.320 g              13:38:50
SSSSS  8.320 g              13:38:50
SSSSS  8.330 g              13:38:51
SSSSS  8.330 g              13:38:51
SSSSS  8.330 g              13:38:51
